FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7111,9949.48448,2,0,1,0,0,0,0.029036460977211
7113,9949.517824,2,0,1,0,0,0,0.0287907707093883
7115,9949.551136,2,0,1,0,0,0,0.0283169878237798
7117,9949.58448,2,0,1,0,0,0,0.0285139461376542
7119,9949.617824,2,0,1,0,0,0,0.0289213994192775
7121,9949.651136,2,0,1,0,0,0,0.0286611572485397
7123,9949.68448,2,0,1,0,0,0,0.0284794276702742
7125,9949.717824,2,0,1,0,0,0,0.0281603010551822
7127,9949.751136,2,0,1,0,0,0,0.0280533614895734
7129,9949.78448,2,0,1,0,0,0,0.0281907585263999
7131,9949.817792,2,0,1,0,0,0,0.0281240905060678
7133,9949.851136,2,0,1,0,0,0,0.0279657116557358
7135,9949.88448,2,0,1,0,0,0,0.0279860166365476
7137,9949.917792,2,0,1,0,0,0,0.0280459163299424
7139,9949.951136,2,0,1,0,0,0,0.0283630124469532
7141,9949.984448,2,0,1,0,0,0,0.0283207104035953
7143,9950.017792,2,0,1,0,0,0,0.028153194311898
7145,9950.051136,2,0,1,0,0,0,0.028343722715182
7147,9950.084448,2,0,1,0,0,0,0.0283961772489458
7149,9950.117792,2,0,1,0,0,0,0.0281745145417504
7151,9950.151136,2,0,1,0,0,0,0.0280631755636324
7153,9950.184448,2,0,1,0,0,0,0.0279443914258834
7155,9950.217792,2,0,1,0,0,0,0.0279508213364738
7157,9950.251136,2,0,1,0,0,0,0.0282171550014552
7159,9950.284448,2,0,1,0,0,0,0.0281745145417504
7161,9950.317792,2,0,1,0,0,0,0.0282377983986138
7163,9950.351104,2,0,1,0,0,0,0.0282824693563998
7165,9950.384448,2,0,1,0,0,0,0.0282252769937799
7167,9950.417792,2,0,1,0,0,0,0.0282912681814182
7169,9950.451104,2,0,1,0,0,0,0.0283998998287613
7171,9950.484448,2,0,1,0,0,0,0.0284151285643702
7173,9950.51776,2,0,1,0,0,0,0.028395838832599
7175,9950.551104,2,0,1,0,0,0,0.0283349238901636
7177,9950.584448,2,0,1,0,0,0,0.0282905913487245
7179,9950.61776,2,0,1,0,0,0,0.0283677502758093
7181,9950.651104,2,0,1,0,0,0,0.0282780699438906
7183,9950.684416,2,0,1,0,0,0,0.0283467684623038
7185,9950.71776,2,0,1,0,0,0,0.0283613203652189
7187,9950.751104,2,0,1,0,0,0,0.0282327221534109
7189,9950.784416,2,0,1,0,0,0,0.0280608066492044
7191,9950.81776,2,0,1,0,0,0,0.0279941386288723
7193,9950.851104,2,0,1,0,0,0,0.0279227327796842
7195,9950.884416,2,0,1,0,0,0,0.0280425321664738
7197,9950.91776,2,0,1,0,0,0,0.0281450723195733
7199,9950.951104,2,0,1,0,0,0,0.0281366119109017
7201,9950.984416,2,0,1,0,0,0,0.0281995573514183
7203,9951.01776,2,0,1,0,0,0,0.0282086945927836
7205,9951.051072,2,0,1,0,0,0,0.0284076834047392
7207,9951.084416,2,0,1,0,0,0,0.0284841654991303
7209,9951.11776,2,0,1,0,0,0,0.0283416922171009
7211,9951.151072,2,0,1,0,0,0,0.0283078505824145
