FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7124,697.417152,1,0,1,0,0,0,0.0112828010044197
7126,697.450464,1,0,1,0,0,0,0.011257419778405
7128,697.483808,1,0,1,0,0,0,0.0112665570197703
7130,697.517152,1,0,1,0,0,0,0.0112614807745673
7132,697.550464,1,0,1,0,0,0,0.0112601271091799
7134,697.583808,1,0,1,0,0,0,0.0112953224092537
7136,697.61712,1,0,1,0,0,0,0.0112902461640507
7138,697.650464,1,0,1,0,0,0,0.0112662186034234
7140,697.683808,1,0,1,0,0,0,0.011235084299512
7142,697.71712,1,0,1,0,0,0,0.0112797552572979
7144,697.750464,1,0,1,0,0,0,0.011304459650619
7146,697.783808,1,0,1,0,0,0,0.0112733253467075
7148,697.81712,1,0,1,0,0,0,0.0112503130351208
7150,697.850464,1,0,1,0,0,0,0.0112763710938293
7152,697.883776,1,0,1,0,0,0,0.0112631728563017
7154,697.91712,1,0,1,0,0,0,0.0112543740312832
7156,697.950464,1,0,1,0,0,0,0.0112872004169289
7158,697.983776,1,0,1,0,0,0,0.0112662186034234
7160,698.01712,1,0,1,0,0,0,0.0113122432265968
7162,698.050464,1,0,1,0,0,0,0.0113129200592905
7164,698.083776,1,0,1,0,0,0,0.0112740021794013
7166,698.11712,1,0,1,0,0,0,0.01131190481025
7168,698.150464,1,0,1,0,0,0,0.0112665570197703
7170,698.183776,1,0,1,0,0,0,0.0112767095101762
7172,698.21712,1,0,1,0,0,0,0.0112750174284419
7174,698.250432,1,0,1,0,0,0,0.0112564045293644
7176,698.283776,1,0,1,0,0,0,0.0112445599572242
7178,698.31712,1,0,1,0,0,0,0.0112516667005083
7180,698.350432,1,0,1,0,0,0,0.0111992121667445
7182,698.383776,1,0,1,0,0,0,0.0112130872369659
7184,698.41712,1,0,1,0,0,0,0.0111755230224641
7186,698.450432,1,0,1,0,0,0,0.0112100414898441
7188,698.483776,1,0,1,0,0,0,0.0111626632012833
7190,698.517088,1,0,1,0,0,0,0.0111927822561541
7192,698.550432,1,0,1,0,0,0,0.0111822913494013
7194,698.583776,1,0,1,0,0,0,0.0112134256533128
7196,698.617088,1,0,1,0,0,0,0.0111521722945305
7198,698.650432,1,0,1,0,0,0,0.0111795840186264
7200,698.683744,1,0,1,0,0,0,0.011141004555084
7202,698.717088,1,0,1,0,0,0,0.0111514954618368
7204,698.750432,1,0,1,0,0,0,0.0111904133417261
7206,698.783744,1,0,1,0,0,0,0.0111582637887741
7208,698.817088,1,0,1,0,0,0,0.0111849986801762
7210,698.850432,1,0,1,0,0,0,0.0111586022051209
7212,698.883744,1,0,1,0,0,0,0.011178230353239
7214,698.917088,1,0,1,0,0,0,0.0111589406214678
7216,698.950432,1,0,1,0,0,0,0.0111951511705821
7218,698.983744,1,0,1,0,0,0,0.0111464192166338
7220,699.017088,1,0,1,0,0,0,0.0111630016176301
7222,699.050432,1,0,1,0,0,0,0.0112130872369659
7224,699.083744,1,0,1,0,0,0,0.0111924438398072
7226,699.117088,1,0,1,0,0,0,0.0111937975051947
7228,699.150432,1,0,1,0,0,0,0.0111450655512464
7230,699.183744,1,0,1,0,0,0,0.0111667241974456
7232,699.217056,1,0,1,0,0,0,0.0111646936993645
7234,699.250432,1,0,1,0,0,0,0.0111694315282205
7236,699.283744,1,0,1,0,0,0,0.0111941359215416
7238,699.317056,1,0,1,0,0,0,0.0111968432523165
7240,699.350432,1,0,1,0,0,0,0.0112195171475563
7242,699.383744,1,0,1,0,0,0,0.0111975200850102
7244,699.417056,1,0,1,0,0,0,0.0111772151041984
7246,699.450432,1,0,1,0,0,0,0.011212748820619
7248,699.483712,1,0,1,0,0,0,0.0111718004426486
7250,699.517056,1,0,1,0,0,0,0.0111860139292168
7252,699.550432,1,0,1,0,0,0,0.011188044427298
7254,699.583712,1,0,1,0,0,0,0.011249974618774
7256,699.617056,1,0,1,0,0,0,0.011193120672501
7258,699.650432,1,0,1,0,0,0,0.0111565717070397
7260,699.683712,1,0,1,0,0,0,0.0111836450147888
7262,699.717056,1,0,1,0,0,0,0.0112144409023533
7264,699.750432,1,0,1,0,0,0,0.0111890596763386
7266,699.783712,1,0,1,0,0,0,0.0112100414898441
7268,699.817056,1,0,1,0,0,0,0.0112391452956744
7270,699.850432,1,0,1,0,0,0,0.0111741693570766
7272,699.883712,1,0,1,0,0,0,0.0112161329840877
7274,699.917056,1,0,1,0,0,0,0.0112743405957481
7276,699.950432,1,0,1,0,0,0,0.0112036115792537
7278,699.983712,1,0,1,0,0,0,0.0112022579138663
7280,700.017024,1,0,1,0,0,0,0.0112161329840877
7282,700.050432,1,0,1,0,0,0,0.0111511570454899
7284,700.083712,1,0,1,0,0,0,0.0111958280032759
