FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7108,4773.467488,1,0,1,0,0,0,0.0103568938794019
7110,4773.500832,1,0,1,0,0,0,0.0103447108909149
7112,4773.534176,1,0,1,0,0,0,0.0103568938794019
7114,4773.567488,1,0,1,0,0,0,0.0103216985793282
7116,4773.600832,1,0,1,0,0,0,0.0103788909419481
7118,4773.634144,1,0,1,0,0,0,0.010406302666044
7120,4773.667488,1,0,1,0,0,0,0.0103880281833134
7122,4773.700832,1,0,1,0,0,0,0.0104022416698816
7124,4773.734144,1,0,1,0,0,0,0.0103572322957488
7126,4773.767488,1,0,1,0,0,0,0.0103897202650477
7128,4773.800832,1,0,1,0,0,0,0.0103684000351953
7130,4773.834144,1,0,1,0,0,0,0.010381598272723
7132,4773.867488,1,0,1,0,0,0,0.0103460645563023
7134,4773.9008,1,0,1,0,0,0,0.0103788909419481
7136,4773.934144,1,0,1,0,0,0,0.0103931044285163
7138,4773.967488,1,0,1,0,0,0,0.0104171319891436
7140,4774.0008,1,0,1,0,0,0,0.0104019032535348
7142,4774.034144,1,0,1,0,0,0,0.0103680616188484
7144,4774.067488,1,0,1,0,0,0,0.0104330375574462
7146,4774.1008,1,0,1,0,0,0,0.0104299918103244
7148,4774.134144,1,0,1,0,0,0,0.0104354064718742
7150,4774.167456,1,0,1,0,0,0,0.0103954733429444
7152,4774.2008,1,0,1,0,0,0,0.0103903970977414
7154,4774.234144,1,0,1,0,0,0,0.0103863361015791
7156,4774.267456,1,0,1,0,0,0,0.010391412346782
7158,4774.3008,1,0,1,0,0,0,0.0104198393199185
7160,4774.334144,1,0,1,0,0,0,0.01037652202752
7162,4774.367456,1,0,1,0,0,0,0.0103450493072617
7164,4774.4008,1,0,1,0,0,0,0.010374153113092
7166,4774.434112,1,0,1,0,0,0,0.0103954733429444
7168,4774.467456,1,0,1,0,0,0,0.01039378126121
7170,4774.5008,1,0,1,0,0,0,0.010383967187151
7172,4774.534112,1,0,1,0,0,0,0.0104039337516159
7174,4774.567456,1,0,1,0,0,0,0.0103386193966713
7176,4774.6008,1,0,1,0,0,0,0.0103524944668927
7178,4774.634112,1,0,1,0,0,0,0.0103799061909886
7180,4774.667456,1,0,1,0,0,0,0.0103575707120957
7182,4774.7008,1,0,1,0,0,0,0.0103670463698078
7184,4774.734112,1,0,1,0,0,0,0.0103609548755643
7186,4774.767456,1,0,1,0,0,0,0.0104123941602875
7188,4774.800768,1,0,1,0,0,0,0.0104127325766344
7190,4774.834112,1,0,1,0,0,0,0.0103964885919849
7192,4774.867456,1,0,1,0,0,0,0.0103853208525385
7194,4774.900768,1,0,1,0,0,0,0.0103426803928337
7196,4774.934112,1,0,1,0,0,0,0.0103396346457119
7198,4774.967456,1,0,1,0,0,0,0.010425930814162
7200,4775.000768,1,0,1,0,0,0,0.0103744915294388
7202,4775.034112,1,0,1,0,0,0,0.0103487718870772
7204,4775.067456,1,0,1,0,0,0,0.0103379425639776
7206,4775.100768,1,0,1,0,0,0,0.0103436956418743
7208,4775.134112,1,0,1,0,0,0,0.0103176375831658
7210,4775.167456,1,0,1,0,0,0,0.0103535097159333
7212,4775.200768,1,0,1,0,0,0,0.0103342199841621
7214,4775.23408,1,0,1,0,0,0,0.0103189912485533
7216,4775.267456,1,0,1,0,0,0,0.0103318510697341
7218,4775.300768,1,0,1,0,0,0,0.0103474182216898
7220,4775.33408,1,0,1,0,0,0,0.0103477566380366
7222,4775.367456,1,0,1,0,0,0,0.0104232234833871
7224,4775.400768,1,0,1,0,0,0,0.0103433572255274
7226,4775.43408,1,0,1,0,0,0,0.0103934428448632
7228,4775.467456,1,0,1,0,0,0,0.0103626469572986
7230,4775.500736,1,0,1,0,0,0,0.0103704305332765
7232,4775.53408,1,0,1,0,0,0,0.01035926279383
7234,4775.567456,1,0,1,0,0,0,0.0103673847861547
7236,4775.600736,1,0,1,0,0,0,0.0103819366890698
7238,4775.63408,1,0,1,0,0,0,0.0103629853736455
7240,4775.667456,1,0,1,0,0,0,0.0103903970977414
7242,4775.700736,1,0,1,0,0,0,0.0103738146967451
7244,4775.73408,1,0,1,0,0,0,0.0103132381706566
7246,4775.767456,1,0,1,0,0,0,0.010406302666044
7248,4775.800736,1,0,1,0,0,0,0.0103491103034241
7250,4775.83408,1,0,1,0,0,0,0.0103609548755643
7252,4775.867456,1,0,1,0,0,0,0.0103528328832396
7254,4775.900736,1,0,1,0,0,0,0.010327113240878
7256,4775.93408,1,0,1,0,0,0,0.0103480950543835
7258,4775.967456,1,0,1,0,0,0,0.0103359120658964
7260,4776.000736,1,0,1,0,0,0,0.0103284669062654
7262,4776.03408,1,0,1,0,0,0,0.0103782141092543
7264,4776.067456,1,0,1,0,0,0,0.0103497871361178
7266,4776.100736,1,0,1,0,0,0,0.0103298205716529
7268,4776.134048,1,0,1,0,0,0,0.0103156070850846
7270,4776.167456,1,0,1,0,0,0,0.0103785525256012
7272,4776.200704,1,0,1,0,0,0,0.0103382809803245
7274,4776.234048,1,0,1,0,0,0,0.0103565554630551
7276,4776.267392,1,0,1,0,0,0,0.010366707953461
7278,4776.300704,1,0,1,0,0,0,0.0103920891794757
7280,4776.334048,1,0,1,0,0,0,0.0103514792178521
7282,4776.367392,1,0,1,0,0,0,0.0103321894860809
7284,4776.400704,1,0,1,0,0,0,0.0103633237899924
7286,4776.434048,1,0,1,0,0,0,0.0103650158717267
7288,4776.467392,1,0,1,0,0,0,0.0103457261399555
7290,4776.500704,1,0,1,0,0,0,0.0104140862420218
7292,4776.534048,1,0,1,0,0,0,0.0103372657312839
7294,4776.56736,1,0,1,0,0,0,0.0103484334707304
7296,4776.600704,1,0,1,0,0,0,0.0103748299457857
7298,4776.634048,1,0,1,0,0,0,0.0103924275958226
7300,4776.66736,1,0,1,0,0,0,0.0103755067784794
7302,4776.700704,1,0,1,0,0,0,0.0103805830236824
7304,4776.734048,1,0,1,0,0,0,0.0103206833302876
7306,4776.76736,1,0,1,0,0,0,0.0103626469572986
7308,4776.800704,1,0,1,0,0,0,0.0103132381706566
7310,4776.834016,1,0,1,0,0,0,0.0103233906610625
7312,4776.86736,1,0,1,0,0,0,0.0103585859611363
7314,4776.900704,1,0,1,0,0,0,0.0103771988602137
7316,4776.934016,1,0,1,0,0,0,0.0103978422573724
7318,4776.96736,1,0,1,0,0,0,0.0103088387581474
7320,4777.000704,1,0,1,0,0,0,0.0103562170467082
7322,4777.034016,1,0,1,0,0,0,0.0103447108909149
7324,4777.06736,1,0,1,0,0,0,0.0103467413889961
7326,4777.100672,1,0,1,0,0,0,0.0103457261399555
7328,4777.134016,1,0,1,0,0,0,0.0103521560505459
7330,4777.16736,1,0,1,0,0,0,0.0104032569189222
7332,4777.200672,1,0,1,0,0,0,0.01035926279383
7334,4777.234016,1,0,1,0,0,0,0.0103677232025016
7336,4777.26736,1,0,1,0,0,0,0.0103254211591437
7338,4777.300672,1,0,1,0,0,0,0.0103240674937562
7340,4777.334016,1,0,1,0,0,0,0.0103711073659702
7342,4777.36736,1,0,1,0,0,0,0.0103782141092543
7344,4777.400672,1,0,1,0,0,0,0.0103562170467082
7346,4777.434016,1,0,1,0,0,0,0.0103362504822433
7348,4777.467328,1,0,1,0,0,0,0.0103392962293651
7350,4777.500672,1,0,1,0,0,0,0.0102530000609149
7352,4777.534016,1,0,1,0,0,0,0.0103589243774831
7354,4777.567328,1,0,1,0,0,0,0.0103064698437193
7356,4777.600672,1,0,1,0,0,0,0.0103883665996602
7358,4777.634016,1,0,1,0,0,0,0.0103731378640514
7360,4777.667328,1,0,1,0,0,0,0.0104225466506934
7362,4777.700672,1,0,1,0,0,0,0.0104414979661178
7364,4777.733984,1,0,1,0,0,0,0.0104299918103244
7366,4777.767328,1,0,1,0,0,0,0.0104056258333503
7368,4777.800672,1,0,1,0,0,0,0.010438452218996
7370,4777.833984,1,0,1,0,0,0,0.0103880281833134
7372,4777.867328,1,0,1,0,0,0,0.0104123941602875
7374,4777.90064,1,0,1,0,0,0,0.0103758451948263
7376,4777.933984,1,0,1,0,0,0,0.0103934428448632
7378,4777.967328,1,0,1,0,0,0,0.010406302666044
7380,4778.00064,1,0,1,0,0,0,0.0103535097159333
7382,4778.033984,1,0,1,0,0,0,0.010351817634199
7384,4778.067328,1,0,1,0,0,0,0.0103247443264499
7386,4778.10064,1,0,1,0,0,0,0.0103687384515422
7388,4778.133984,1,0,1,0,0,0,0.0103619701246049
7390,4778.167296,1,0,1,0,0,0,0.0103260979918374
7392,4778.20064,1,0,1,0,0,0,0.0102983478513946
7394,4778.233984,1,0,1,0,0,0,0.0102922563571511
