FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7119,2946.953792,2,0,1,0,0,0,0.03321285711385
7121,2946.987136,2,0,1,0,0,0,0.0333373943294957
7123,2947.020448,2,0,1,0,0,0,0.0334717456192004
7125,2947.053792,2,0,1,0,0,0,0.0332670037293481
7127,2947.087136,2,0,1,0,0,0,0.0329164043939978
7129,2947.120448,2,0,1,0,0,0,0.0332852782120788
7131,2947.153792,2,0,1,0,0,0,0.0332003357090161
7133,2947.187136,2,0,1,0,0,0,0.0335289379818203
7135,2947.220448,2,0,1,0,0,0,0.0333925561940344
7137,2947.253792,2,0,1,0,0,0,0.0331600641637394
7139,2947.287104,2,0,1,0,0,0,0.0334104922604181
7141,2947.320448,2,0,1,0,0,0,0.033022328710566
7143,2947.353792,2,0,1,0,0,0,0.0333011837803813
7145,2947.387104,2,0,1,0,0,0,0.0331620946618205
7147,2947.420448,2,0,1,0,0,0,0.0332642963985732
7149,2947.453792,2,0,1,0,0,0,0.0333157356832964
7151,2947.487104,2,0,1,0,0,0,0.0333038911111562
7153,2947.520448,2,0,1,0,0,0,0.0334067696806027
7155,2947.553792,2,0,1,0,0,0,0.0328348460544038
7157,2947.587104,2,0,1,0,0,0,0.0325976161952527
7159,2947.620448,2,0,1,0,0,0,0.0328581967823374
7161,2947.65376,2,0,1,0,0,0,0.0328050654158799
7163,2947.687104,2,0,1,0,0,0,0.0330829052366545
7165,2947.720448,2,0,1,0,0,0,0.0329817187489424
7167,2947.75376,2,0,1,0,0,0,0.0331153932059534
7169,2947.787104,2,0,1,0,0,0,0.0329908559903078
7171,2947.820416,2,0,1,0,0,0,0.0333062600255843
7173,2947.85376,2,0,1,0,0,0,0.0332463603321895
7175,2947.887104,2,0,1,0,0,0,0.0331350213540715
7177,2947.920416,2,0,1,0,0,0,0.032950584445031
7179,2947.95376,2,0,1,0,0,0,0.0329712278421897
7181,2947.987104,2,0,1,0,0,0,0.0328727486852525
7183,2948.020416,2,0,1,0,0,0,0.0325106431941088
7185,2948.05376,2,0,1,0,0,0,0.0324487130026329
7187,2948.087104,2,0,1,0,0,0,0.0327468578042194
7189,2948.120416,2,0,1,0,0,0,0.0325705428875036
7191,2948.15376,2,0,1,0,0,0,0.0326392414059169
7193,2948.187072,2,0,1,0,0,0,0.0324859388007878
7195,2948.220416,2,0,1,0,0,0,0.0327519340494223
7197,2948.25376,2,0,1,0,0,0,0.0327499035513411
7199,2948.287072,2,0,1,0,0,0,0.0330548166798649
7201,2948.320416,2,0,1,0,0,0,0.0329698741768022
7203,2948.35376,2,0,1,0,0,0,0.0328439832957691
7205,2948.387072,2,0,1,0,0,0,0.032970551009496
7207,2948.420416,2,0,1,0,0,0,0.0329055750708982
7209,2948.453728,2,0,1,0,0,0,0.0331265609453999
7211,2948.487072,2,0,1,0,0,0,0.0329343404603816
7213,2948.520416,2,0,1,0,0,0,0.0327955897581677
7215,2948.553728,2,0,1,0,0,0,0.0326057381875774
7217,2948.587072,2,0,1,0,0,0,0.0324686795670978
7219,2948.620416,2,0,1,0,0,0,0.0327827299369869
7221,2948.653728,2,0,1,0,0,0,0.0326402566549575
7223,2948.687072,2,0,1,0,0,0,0.0327813762715994
7225,2948.720416,2,0,1,0,0,0,0.0324659722363229
7227,2948.753728,2,0,1,0,0,0,0.0325289176768395
7229,2948.787072,2,0,1,0,0,0,0.0327603944580939
7231,2948.820416,2,0,1,0,0,0,0.0327492267186474
7233,2948.853728,2,0,1,0,0,0,0.0326223205885737
7235,2948.887072,2,0,1,0,0,0,0.0325272255951051
7237,2948.920416,2,0,1,0,0,0,0.0327932208437396
7239,2948.953728,2,0,1,0,0,0,0.0326030308568025
7241,2948.98704,2,0,1,0,0,0,0.0326267200010829
7243,2949.020416,2,0,1,0,0,0,0.0326507475617102
7245,2949.053728,2,0,1,0,0,0,0.0324118256208248
7247,2949.08704,2,0,1,0,0,0,0.0326287504991641
7249,2949.120416,2,0,1,0,0,0,0.032314700129275
7251,2949.153728,2,0,1,0,0,0,0.0326744367059906
7253,2949.18704,2,0,1,0,0,0,0.0324531124151421
7255,2949.220416,2,0,1,0,0,0,0.0322585230156957
7257,2949.253696,2,0,1,0,0,0,0.0323096238840721
7259,2949.28704,2,0,1,0,0,0,0.0319603782141092
7261,2949.320416,2,0,1,0,0,0,0.032235510704109
7263,2949.353696,2,0,1,0,0,0,0.0319620702958436
7265,2949.38704,2,0,1,0,0,0,0.0322402485329651
7267,2949.420416,2,0,1,0,0,0,0.0320588573710464
7269,2949.453696,2,0,1,0,0,0,0.0320568268729653
7271,2949.48704,2,0,1,0,0,0,0.0323718924918949
7273,2949.520352,2,0,1,0,0,0,0.031970869120862
7275,2949.553696,2,0,1,0,0,0,0.0322517546887585
7277,2949.58704,2,0,1,0,0,0,0.0320581805383527
7279,2949.620352,2,0,1,0,0,0,0.0320443054681313
7281,2949.653696,2,0,1,0,0,0,0.0323637704995702
7283,2949.687008,2,0,1,0,0,0,0.0320165553276885
7285,2949.720352,2,0,1,0,0,0,0.0323546332582049
7287,2949.753696,2,0,1,0,0,0,0.032144138290456
7289,2949.787008,2,0,1,0,0,0,0.0323603863361016
7291,2949.820352,2,0,1,0,0,0,0.0322351722877622
7293,2949.853696,2,0,1,0,0,0,0.0320866075114892
7295,2949.887008,2,0,1,0,0,0,0.0324030267958063
7297,2949.920352,2,0,1,0,0,0,0.032027723067135
7299,2949.953664,2,0,1,0,0,0,0.0323762919044042
7301,2949.987008,2,0,1,0,0,0,0.0321766262597548
7303,2950.020352,2,0,1,0,0,0,0.0322057300655851
7305,2950.053664,2,0,1,0,0,0,0.03246089599112
7307,2950.087008,2,0,1,0,0,0,0.0321322937183158
7309,2950.120352,2,0,1,0,0,0,0.0324240086093119
7311,2950.153664,2,0,1,0,0,0,0.0319326280736665
7313,2950.187008,2,0,1,0,0,0,0.0318954022755115
7315,2950.220352,2,0,1,0,0,0,0.0320361834758066
7317,2950.253664,2,0,1,0,0,0,0.0320415981373564
7319,2950.287008,2,0,1,0,0,0,0.032131616885622
7321,2950.32032,2,0,1,0,0,0,0.0319556403852532
7323,2950.353664,2,0,1,0,0,0,0.0322646145099393
7325,2950.387008,2,0,1,0,0,0,0.0320057260045889
7327,2950.42032,2,0,1,0,0,0,0.0322845810744042
7329,2950.453664,2,0,1,0,0,0,0.0321245101423379
7331,2950.487008,2,0,1,0,0,0,0.031961055046803
7333,2950.52032,2,0,1,0,0,0,0.0316629102452165
7335,2950.553664,2,0,1,0,0,0,0.0317674808963972
7337,2950.586976,2,0,1,0,0,0,0.0318544538975411
7339,2950.62032,2,0,1,0,0,0,0.0321657969366552
7341,2950.653664,2,0,1,0,0,0,0.0321394004615999
7343,2950.686976,2,0,1,0,0,0,0.0322754438330389
7345,2950.72032,2,0,1,0,0,0,0.0324883077152159
7347,2950.753664,2,0,1,0,0,0,0.0326094607673929
7349,2950.786976,2,0,1,0,0,0,0.0322074221473194
7351,2950.82032,2,0,1,0,0,0,0.0323614015851422
7353,2950.853632,2,0,1,0,0,0,0.0326774824531124
7355,2950.886976,2,0,1,0,0,0,0.0327773152754371
7357,2950.92032,2,0,1,0,0,0,0.0323363587754743
7359,2950.953632,2,0,1,0,0,0,0.0323969353015628
7361,2950.986976,2,0,1,0,0,0,0.0323773071534447
7363,2951.02032,2,0,1,0,0,0,0.0322036995675039
7365,2951.053632,2,0,1,0,0,0,0.0320954063365077
7367,2951.086976,2,0,1,0,0,0,0.0325783264634815
7369,2951.120288,2,0,1,0,0,0,0.0323634320832233
7371,2951.153632,2,0,1,0,0,0,0.0325180883537398
7373,2951.186976,2,0,1,0,0,0,0.0319556403852532
7375,2951.220288,2,0,1,0,0,0,0.0322767974984264
7377,2951.253632,2,0,1,0,0,0,0.0323756150717104
7379,2951.286976,2,0,1,0,0,0,0.0322118215598286
7381,2951.320288,2,0,1,0,0,0,0.0321949007424855
7383,2951.353632,2,0,1,0,0,0,0.0319945582651424
7385,2951.386944,2,0,1,0,0,0,0.0324209628621901
