FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7124,3203.499136,1,0,1,0,0,0,0.0144549870455029
7126,3203.53248,1,0,1,0,0,0,0.0144518486747358
7128,3203.565824,1,0,1,0,0,0,0.014458474124133
7130,3203.599136,1,0,1,0,0,0,0.0144521973825988
7132,3203.63248,1,0,1,0,0,0,0.0145289131124618
7134,3203.665792,1,0,1,0,0,0,0.0144256955850097
7136,3203.699136,1,0,1,0,0,0,0.014482883674544
7138,3203.73248,1,0,1,0,0,0,0.0144902065396673
7140,3203.765792,1,0,1,0,0,0,0.0146750217070645
7142,3203.799136,1,0,1,0,0,0,0.0147116360326809
7144,3203.83248,1,0,1,0,0,0,0.0147297688415576
7146,3203.865792,1,0,1,0,0,0,0.0146676988419412
7148,3203.899136,1,0,1,0,0,0,0.014739881369585
7150,3203.932448,1,0,1,0,0,0,0.0145843576626809
7152,3203.965792,1,0,1,0,0,0,0.0146255051905165
7154,3203.999136,1,0,1,0,0,0,0.0144978781126536
7156,3204.032448,1,0,1,0,0,0,0.0146411970443522
7158,3204.065792,1,0,1,0,0,0,0.0144884630003522
7160,3204.099136,1,0,1,0,0,0,0.0144040756975029
7162,3204.132448,1,0,1,0,0,0,0.0145034574384618
7164,3204.165792,1,0,1,0,0,0,0.014407562776133
7166,3204.199104,1,0,1,0,0,0,0.0143946605852015
7168,3204.232448,1,0,1,0,0,0,0.014457776708407
7170,3204.265792,1,0,1,0,0,0,0.0144800940116399
7172,3204.299104,1,0,1,0,0,0,0.0145334463146809
7174,3204.332448,1,0,1,0,0,0,0.0144141882255303
7176,3204.365792,1,0,1,0,0,0,0.0144553357533659
7178,3204.399104,1,0,1,0,0,0,0.0145766860896946
7180,3204.432448,1,0,1,0,0,0,0.014586798617722
7182,3204.46576,1,0,1,0,0,0,0.0145990033929275
7184,3204.499104,1,0,1,0,0,0,0.0145822654155029
7186,3204.532448,1,0,1,0,0,0,0.0145393743483522
7188,3204.56576,1,0,1,0,0,0,0.0145582045729549
7190,3204.599104,1,0,1,0,0,0,0.0145568097415029
7192,3204.632448,1,0,1,0,0,0,0.0145376308090371
7194,3204.66576,1,0,1,0,0,0,0.0144598689555851
7196,3204.699104,1,0,1,0,0,0,0.0144644021578043
7198,3204.732448,1,0,1,0,0,0,0.0144940423261604
7200,3204.76576,1,0,1,0,0,0,0.0145292618203248
7202,3204.799104,1,0,1,0,0,0,0.0145376308090371
7204,3204.832448,1,0,1,0,0,0,0.0144204649670645
7206,3204.86576,1,0,1,0,0,0,0.0144640534499412
7208,3204.899104,1,0,1,0,0,0,0.0144539409219138
7210,3204.932448,1,0,1,0,0,0,0.0145690145167083
7212,3204.96576,1,0,1,0,0,0,0.0145024113148727
7214,3204.999072,1,0,1,0,0,0,0.014662816931859
7216,3205.032448,1,0,1,0,0,0,0.0145752912582426
7218,3205.06576,1,0,1,0,0,0,0.0144521973825988
7220,3205.099072,1,0,1,0,0,0,0.0145453023820234
7222,3205.132448,1,0,1,0,0,0,0.0145620403594481
7224,3205.16576,1,0,1,0,0,0,0.0146962928867083
7226,3205.199072,1,0,1,0,0,0,0.0147520861447905
7228,3205.232448,1,0,1,0,0,0,0.0146955954709823
7230,3205.265728,1,0,1,0,0,0,0.0147479016504343
7232,3205.299072,1,0,1,0,0,0,0.0144358081130371
7234,3205.332448,1,0,1,0,0,0,0.0141523086204071
7236,3205.365728,1,0,1,0,0,0,0.0142321627210372
7238,3205.399072,1,0,1,0,0,0,0.0142081018784893
7240,3205.432448,1,0,1,0,0,0,0.0143922196301604
7242,3205.465728,1,0,1,0,0,0,0.0145181031687084
7244,3205.499072,1,0,1,0,0,0,0.0146010956401056
7246,3205.532448,1,0,1,0,0,0,0.0146732781677494
7248,3205.565728,1,0,1,0,0,0,0.0146812984485987
7250,3205.599072,1,0,1,0,0,0,0.0147304662572836
7252,3205.632448,1,0,1,0,0,0,0.0147534809762425
7254,3205.665728,1,0,1,0,0,0,0.014791141425448
7256,3205.699072,1,0,1,0,0,0,0.0148347299083247
7258,3205.732448,1,0,1,0,0,0,0.0147615012570918
7260,3205.765728,1,0,1,0,0,0,0.0145432101348453
7262,3205.79904,1,0,1,0,0,0,0.0141397551373386
7264,3205.832448,1,0,1,0,0,0,0.0137805860384346
7266,3205.865728,1,0,1,0,0,0,0.0138517224424894
7268,3205.89904,1,0,1,0,0,0,0.0137847705327907
7270,3205.932448,1,0,1,0,0,0,0.0138562556447085
7272,3205.965728,1,0,1,0,0,0,0.0140428143514208
7274,3205.99904,1,0,1,0,0,0,0.0140274712054482
7276,3206.032448,1,0,1,0,0,0,0.0139748163181332
7278,3206.065696,1,0,1,0,0,0,0.0142346036760783
7280,3206.09904,1,0,1,0,0,0,0.0143329392934481
7282,3206.132384,1,0,1,0,0,0,0.0143692049112015
7284,3206.165696,1,0,1,0,0,0,0.0144661456971193
7286,3206.19904,1,0,1,0,0,0,0.0143897786751193
7288,3206.232384,1,0,1,0,0,0,0.0144424335624344
7290,3206.265696,1,0,1,0,0,0,0.0143528156416399
7292,3206.29904,1,0,1,0,0,0,0.0144002399110098
7294,3206.332352,1,0,1,0,0,0,0.0142213527772838
7296,3206.365696,1,0,1,0,0,0,0.0143772251920509
7298,3206.39904,1,0,1,0,0,0,0.0145006677755577
