FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7110,8828.815808,1,0,1,0,0,0,0.0160639471529033
7112,8828.849152,1,0,1,0,0,0,0.0161295999241947
7114,8828.882464,1,0,1,0,0,0,0.0161218163482169
7116,8828.915808,1,0,1,0,0,0,0.0160236756076266
7118,8828.94912,1,0,1,0,0,0,0.016066992900025
7120,8828.982464,1,0,1,0,0,0,0.0160206298605048
7122,8829.015808,1,0,1,0,0,0,0.0160531178298037
7124,8829.04912,1,0,1,0,0,0,0.0160328128489919
7126,8829.082464,1,0,1,0,0,0,0.0160910204606523
7128,8829.115808,1,0,1,0,0,0,0.0160033706268148
7130,8829.14912,1,0,1,0,0,0,0.0160456726701727
7132,8829.182464,1,0,1,0,0,0,0.0160636087365564
7134,8829.215776,1,0,1,0,0,0,0.0160317975999513
7136,8829.24912,1,0,1,0,0,0,0.0161404292472944
7138,8829.282464,1,0,1,0,0,0,0.0161563348155969
7140,8829.315776,1,0,1,0,0,0,0.0160575172423129
7142,8829.34912,1,0,1,0,0,0,0.0161705483021652
7144,8829.382464,1,0,1,0,0,0,0.0161708867185121
7146,8829.415776,1,0,1,0,0,0,0.0161631031425342
7148,8829.44912,1,0,1,0,0,0,0.0161549811502095
7150,8829.482432,1,0,1,0,0,0,0.0160964351222021
7152,8829.515776,1,0,1,0,0,0,0.0161302767568885
7154,8829.54912,1,0,1,0,0,0,0.0161431365780693
7156,8829.582432,1,0,1,0,0,0,0.0162781647004677
7158,8829.615776,1,0,1,0,0,0,0.0163397564755968
7160,8829.64912,1,0,1,0,0,0,0.0162639512138994
7162,8829.682432,1,0,1,0,0,0,0.0162886556072205
7164,8829.715776,1,0,1,0,0,0,0.0163113295024603
7166,8829.749088,1,0,1,0,0,0,0.0162334937426817
7168,8829.782432,1,0,1,0,0,0,0.0161021882000988
7170,8829.815776,1,0,1,0,0,0,0.0160717307288811
7172,8829.849088,1,0,1,0,0,0,0.0161319688386228
7174,8829.882432,1,0,1,0,0,0,0.0160862826317962
7176,8829.915776,1,0,1,0,0,0,0.0161576884809844
7178,8829.949088,1,0,1,0,0,0,0.0161292615078479
7180,8829.982432,1,0,1,0,0,0,0.0161204626828294
7182,8830.015776,1,0,1,0,0,0,0.0161972831935674
7184,8830.049088,1,0,1,0,0,0,0.016168517804084
7186,8830.082432,1,0,1,0,0,0,0.0162541371398404
7188,8830.115744,1,0,1,0,0,0,0.0162666585446743
7190,8830.149088,1,0,1,0,0,0,0.016277487867774
7192,8830.182432,1,0,1,0,0,0,0.0162761342023865
7194,8830.215744,1,0,1,0,0,0,0.0162622591321651
7196,8830.249088,1,0,1,0,0,0,0.0162389084042316
7198,8830.282432,1,0,1,0,0,0,0.0163065916736042
7200,8830.315744,1,0,1,0,0,0,0.0162981312649326
7202,8830.349088,1,0,1,0,0,0,0.0163116679188072
7204,8830.382432,1,0,1,0,0,0,0.0163529547131245
7206,8830.415744,1,0,1,0,0,0,0.0163671681996927
7208,8830.449088,1,0,1,0,0,0,0.0163539699621651
7210,8830.482432,1,0,1,0,0,0,0.0163695371141208
7212,8830.515744,1,0,1,0,0,0,0.0163032075101356
