FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7131,5283.3288,2,0,1,0,0,0,0.0238512457105728
7133,5283.362144,2,0,1,0,0,0,0.0240089477282111
7135,5283.395456,2,0,1,0,0,0,0.0241321312784693
7137,5283.4288,2,0,1,0,0,0,0.0241693570766242
7139,5283.462144,2,0,1,0,0,0,0.024293555875923
7141,5283.495456,2,0,1,0,0,0,0.0243067541134507
7143,5283.5288,2,0,1,0,0,0,0.0243054004480632
7145,5283.562144,2,0,1,0,0,0,0.0244177546752218
7147,5283.595456,2,0,1,0,0,0,0.0244404285704617
7149,5283.6288,2,0,1,0,0,0,0.0244793464503509
7151,5283.662144,2,0,1,0,0,0,0.0243625928106831
7153,5283.695456,2,0,1,0,0,0,0.0243016778682477
7155,5283.7288,2,0,1,0,0,0,0.0241537899246685
7157,5283.762112,2,0,1,0,0,0,0.0241395764381003
7159,5283.795456,2,0,1,0,0,0,0.0242468544200559
7161,5283.8288,2,0,1,0,0,0,0.0242512538325651
7163,5283.862112,2,0,1,0,0,0,0.0241605582516058
7165,5283.895456,2,0,1,0,0,0,0.0241554820064028
7167,5283.9288,2,0,1,0,0,0,0.0241531130919748
7169,5283.962112,2,0,1,0,0,0,0.0241869547266611
7171,5283.995456,2,0,1,0,0,0,0.0241581893371777
7173,5284.028768,2,0,1,0,0,0,0.0241453295159969
7175,5284.062112,2,0,1,0,0,0,0.0240004873195395
7177,5284.095456,2,0,1,0,0,0,0.024038728366735
7179,5284.128768,2,0,1,0,0,0,0.0239182521472517
7181,5284.162112,2,0,1,0,0,0,0.0238468462980636
7183,5284.195456,2,0,1,0,0,0,0.0239196058126392
7185,5284.228768,2,0,1,0,0,0,0.0238265413172518
7187,5284.262112,2,0,1,0,0,0,0.0239037002443366
7189,5284.295456,2,0,1,0,0,0,0.0238414316365138
7191,5284.328768,2,0,1,0,0,0,0.0237216322497242
7193,5284.362112,2,0,1,0,0,0,0.0237713794527131
7195,5284.395456,2,0,1,0,0,0,0.0238275565662924
7197,5284.428768,2,0,1,0,0,0,0.0237101260939308
7199,5284.462112,2,0,1,0,0,0,0.0237700257873256
7201,5284.495456,2,0,1,0,0,0,0.0237459982266983
7203,5284.528768,2,0,1,0,0,0,0.0238515841269197
7205,5284.56208,2,0,1,0,0,0,0.0239487096184694
7207,5284.595456,2,0,1,0,0,0,0.0239436333732665
7209,5284.628768,2,0,1,0,0,0,0.023972060346403
7211,5284.66208,2,0,1,0,0,0,0.0240810304100929
7213,5284.695456,2,0,1,0,0,0,0.0239361882136355
7215,5284.728768,2,0,1,0,0,0,0.0238116509979898
7217,5284.76208,2,0,1,0,0,0,0.0235723906407575
7219,5284.795456,2,0,1,0,0,0,0.0238414316365138
7221,5284.828768,2,0,1,0,0,0,0.0238553067067352
7223,5284.86208,2,0,1,0,0,0,0.0237074187631559
7225,5284.895456,2,0,1,0,0,0,0.0238898251741152
7227,5284.928736,2,0,1,0,0,0,0.0239409260424916
7229,5284.96208,2,0,1,0,0,0,0.0239808591714214
7231,5284.995456,2,0,1,0,0,0,0.0242042139603511
7233,5285.028736,2,0,1,0,0,0,0.0243537939856647
7235,5285.06208,2,0,1,0,0,0,0.0243872972040041
7237,5285.095456,2,0,1,0,0,0,0.0243828977914949
7239,5285.128736,2,0,1,0,0,0,0.0244096326828971
7241,5285.16208,2,0,1,0,0,0,0.0244512578935613
